,ProjectID,Framefile,Nfish,Sex,Box,CorrectAnnotation,User,DateTime,Dataset
11766,TI2_4,TI2_4_0007_vid_518423.jpg,2,m,"(576, 744, 171, 181)",Yes,rhiyasharma,25:57.5,Train
11767,TI2_4,TI2_4_0007_vid_518423.jpg,2,f,"(129, 663, 194, 52)",Yes,rhiyasharma,25:57.5,Train
11770,TI2_4,TI2_4_0007_vid_529333.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11773,TI2_4,TI2_4_0007_vid_546705.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11774,TI2_4,TI2_4_0007_vid_556748.jpg,1,u,"(1146, 83, 44, 230)",Yes,rhiyasharma,31:24.0,Train
11777,TI2_4,TI2_4_0007_vid_573017.jpg,1,u,"(0, 174, 95, 158)",Yes,priya,38:40.5,Train
11779,TI2_4,TI2_4_0007_vid_579112.jpg,1,m,"(468, 183, 53, 221)",Yes,rhiyasharma,16:45.2,Train
11780,TI2_4,TI2_4_0007_vid_594134.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11782,TI2_4,TI2_4_0007_vid_603806.jpg,1,f,"(695, 556, 170, 122)",Yes,rhiyasharma,25:57.5,Train
11784,TI2_4,TI2_4_0007_vid_623304.jpg,4,m,"(965, 134, 188, 58)",Yes,rhiyasharma,25:57.5,Validate
11785,TI2_4,TI2_4_0007_vid_623304.jpg,4,f,"(461, 572, 150, 38)",Yes,rhiyasharma,25:57.5,Validate
11786,TI2_4,TI2_4_0007_vid_623304.jpg,4,f,"(390, 660, 76, 136)",Yes,rhiyasharma,25:57.5,Validate
11787,TI2_4,TI2_4_0007_vid_623304.jpg,4,f,"(718, 834, 131, 136)",Yes,rhiyasharma,25:57.5,Validate
11793,TI2_4,TI2_4_0007_vid_625988.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11794,TI2_4,TI2_4_0007_vid_633258.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11797,TI2_4,TI2_4_0007_vid_645067.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11798,TI2_4,TI2_4_0007_vid_652212.jpg,1,f,"(717, 116, 86, 119)",Yes,rhiyasharma,05:19.3,Train
11800,TI2_4,TI2_4_0007_vid_6953.jpg,0,,,Yes,rhiyasharma,31:24.0,Validate
11803,TI2_4,TI2_4_0007_vid_734252.jpg,1,u,"(650, 2, 96, 40)",Yes,rhiyasharma,16:45.2,Validate
11804,TI2_4,TI2_4_0007_vid_785807.jpg,1,u,"(234, 886, 58, 83)",Yes,priya,11:50.1,Validate
11806,TI2_4,TI2_4_0007_vid_815057.jpg,0,,,Yes,rhiyasharma,06:23.1,Validate
11808,TI2_4,TI2_4_0007_vid_856927.jpg,0,,,Yes,rhiyasharma,06:23.1,Validate
11810,TI2_4,TI2_4_0007_vid_893409.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11812,TI2_4,TI2_4_0007_vid_900310.jpg,1,m,"(66, 62, 163, 43)",Yes,priya,11:50.1,Train
11815,TI2_4,TI2_4_0007_vid_946071.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11816,TI2_4,TI2_4_0007_vid_958047.jpg,1,f,"(990, 807, 67, 130)",Yes,rhiyasharma,31:24.0,Train
11818,TI2_4,TI2_4_0007_vid_995647.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11820,TI2_4,TI2_4_0008_vid_1001038.jpg,1,m,"(905, 320, 246, 140)",Yes,rhiyasharma,05:19.3,Validate
11822,TI2_4,TI2_4_0008_vid_1023009.jpg,2,m,"(1021, 513, 224, 111)",Yes,rhiyasharma,25:57.5,Train
11823,TI2_4,TI2_4_0008_vid_1023009.jpg,2,u,"(1108, 259, 131, 60)",Yes,rhiyasharma,25:57.5,Train
11826,TI2_4,TI2_4_0008_vid_107210.jpg,0,,,Yes,rhiyasharma,25:57.5,Validate
11829,TI2_4,TI2_4_0008_vid_132538.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11830,TI2_4,TI2_4_0008_vid_141658.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11833,TI2_4,TI2_4_0008_vid_166578.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11834,TI2_4,TI2_4_0008_vid_194206.jpg,1,m,"(1069, 174, 102, 217)",Yes,rhiyasharma,31:24.0,Validate
11836,TI2_4,TI2_4_0008_vid_200286.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11838,TI2_4,TI2_4_0008_vid_209651.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11840,TI2_4,TI2_4_0008_vid_212997.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11842,TI2_4,TI2_4_0008_vid_214600.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11844,TI2_4,TI2_4_0008_vid_240785.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11846,TI2_4,TI2_4_0008_vid_25940.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11849,TI2_4,TI2_4_0008_vid_26626.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11850,TI2_4,TI2_4_0008_vid_29725.jpg,1,u,"(1048, 852, 65, 119)",Yes,rhiyasharma,25:57.5,Train
11855,TI2_4,TI2_4_0008_vid_298512.jpg,3,u,"(0, 810, 213, 77)",Yes,priya,38:40.5,Train
11856,TI2_4,TI2_4_0008_vid_298512.jpg,3,u,"(0, 480, 54, 121)",Yes,priya,38:40.5,Train
11857,TI2_4,TI2_4_0008_vid_298512.jpg,3,f,"(684, 734, 35, 137)",Yes,priya,38:40.5,Train
11858,TI2_4,TI2_4_0008_vid_315934.jpg,3,m,"(740, 225, 177, 152)",Yes,priya,11:50.1,Train
11859,TI2_4,TI2_4_0008_vid_315934.jpg,3,f,"(904, 301, 61, 165)",Yes,priya,11:50.1,Train
11860,TI2_4,TI2_4_0008_vid_315934.jpg,3,f,"(280, 604, 167, 26)",Yes,priya,11:50.1,Train
11864,TI2_4,TI2_4_0008_vid_319436.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11866,TI2_4,TI2_4_0008_vid_330368.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11869,TI2_4,TI2_4_0008_vid_348707.jpg,2,u,"(0, 74, 53, 81)",Yes,priya,38:40.5,Train
11870,TI2_4,TI2_4_0008_vid_348707.jpg,2,u,"(910, 895, 116, 76)",Yes,priya,38:40.5,Train
11871,TI2_4,TI2_4_0008_vid_394062.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11873,TI2_4,TI2_4_0008_vid_465289.jpg,2,m,"(309, 239, 142, 164)",Yes,rhiyasharma,05:19.3,Train
11874,TI2_4,TI2_4_0008_vid_465289.jpg,2,f,"(1016, 59, 58, 188)",Yes,rhiyasharma,05:19.3,Train
11877,TI2_4,TI2_4_0008_vid_475028.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11879,TI2_4,TI2_4_0008_vid_482882.jpg,1,f,"(96, 5, 66, 66)",Yes,rhiyasharma,31:24.0,Train
11881,TI2_4,TI2_4_0008_vid_50084.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11883,TI2_4,TI2_4_0008_vid_53034.jpg,1,m,"(1064, 1, 59, 288)",Yes,rhiyasharma,31:24.0,Train
11886,TI2_4,TI2_4_0008_vid_542423.jpg,1,m,"(270, 178, 34, 195)",Yes,priya,38:40.5,Train
11888,TI2_4,TI2_4_0008_vid_58393.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11889,TI2_4,TI2_4_0008_vid_590664.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11891,TI2_4,TI2_4_0008_vid_591435.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11893,TI2_4,TI2_4_0008_vid_607660.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11895,TI2_4,TI2_4_0008_vid_611595.jpg,1,u,"(956, 1, 61, 31)",Yes,priya,11:50.1,Validate
11897,TI2_4,TI2_4_0008_vid_614887.jpg,2,m,"(970, 274, 191, 148)",Yes,rhiyasharma,31:24.0,Train
11898,TI2_4,TI2_4_0008_vid_614887.jpg,2,f,"(962, 842, 48, 127)",Yes,rhiyasharma,31:24.0,Train
11900,TI2_4,TI2_4_0008_vid_63906.jpg,0,,,Yes,rhiyasharma,31:24.0,Validate
11902,TI2_4,TI2_4_0008_vid_650401.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11904,TI2_4,TI2_4_0008_vid_664764.jpg,1,f,"(246, 459, 92, 170)",Yes,rhiyasharma,31:24.0,Train
11906,TI2_4,TI2_4_0008_vid_669185.jpg,2,f,"(1097, 21, 63, 197)",Yes,rhiyasharma,05:19.3,Train
11907,TI2_4,TI2_4_0008_vid_669185.jpg,2,u,"(4, 777, 74, 162)",Yes,rhiyasharma,05:19.3,Train
11910,TI2_4,TI2_4_0008_vid_69662.jpg,1,m,"(264, 218, 125, 140)",Yes,rhiyasharma,05:19.3,Train
11912,TI2_4,TI2_4_0008_vid_70293.jpg,1,m,"(377, 771, 62, 199)",Yes,rhiyasharma,05:19.3,Train
11914,TI2_4,TI2_4_0008_vid_713464.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11916,TI2_4,TI2_4_0008_vid_719853.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11918,TI2_4,TI2_4_0008_vid_735881.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11921,TI2_4,TI2_4_0008_vid_784708.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11923,TI2_4,TI2_4_0008_vid_802530.jpg,1,u,"(0, 856, 38, 106)",Yes,priya,38:40.5,Train
11925,TI2_4,TI2_4_0008_vid_812331.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11927,TI2_4,TI2_4_0008_vid_826151.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11929,TI2_4,TI2_4_0008_vid_836622.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11930,TI2_4,TI2_4_0008_vid_956343.jpg,2,m,"(804, 601, 277, 51)",Yes,rhiyasharma,25:57.5,Train
11931,TI2_4,TI2_4_0008_vid_956343.jpg,2,f,"(712, 0, 188, 37)",Yes,rhiyasharma,25:57.5,Train
11935,TI2_4,TI2_4_0008_vid_97187.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11936,TI2_4,TI2_4_0008_vid_991305.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11938,TI2_4,TI2_4_0009_vid_139645.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11941,TI2_4,TI2_4_0009_vid_160892.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11942,TI2_4,TI2_4_0009_vid_178486.jpg,1,m,"(918, 105, 72, 176)",Yes,rhiyasharma,25:57.5,Train
11947,TI2_4,TI2_4_0009_vid_198059.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11948,TI2_4,TI2_4_0009_vid_242559.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11951,TI2_4,TI2_4_0009_vid_242980.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11952,TI2_4,TI2_4_0009_vid_249012.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11954,TI2_4,TI2_4_0009_vid_266565.jpg,0,,,Yes,rhiyasharma,06:23.1,Validate
11956,TI2_4,TI2_4_0009_vid_267280.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11958,TI2_4,TI2_4_0009_vid_279999.jpg,1,m,"(284, 212, 72, 92)",Yes,rhiyasharma,25:57.5,Train
11960,TI2_4,TI2_4_0009_vid_294757.jpg,1,m,"(272, 210, 119, 48)",Yes,rhiyasharma,05:19.3,Train
11963,TI2_4,TI2_4_0009_vid_322803.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11964,TI2_4,TI2_4_0009_vid_356251.jpg,1,m,"(29, 533, 76, 253)",Yes,rhiyasharma,06:23.1,Train
11967,TI2_4,TI2_4_0009_vid_357909.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11968,TI2_4,TI2_4_0009_vid_371691.jpg,1,m,"(278, 226, 51, 192)",Yes,rhiyasharma,05:19.3,Train
11970,TI2_4,TI2_4_0009_vid_380921.jpg,0,,,Yes,rhiyasharma,06:23.1,Validate
11972,TI2_4,TI2_4_0009_vid_397486.jpg,1,m,"(1111, 424, 97, 223)",Yes,rhiyasharma,31:24.0,Validate
11974,TI2_4,TI2_4_0009_vid_398848.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11977,TI2_4,TI2_4_0009_vid_407257.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11978,TI2_4,TI2_4_0009_vid_416066.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
11980,TI2_4,TI2_4_0009_vid_424469.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
11983,TI2_4,TI2_4_0009_vid_445710.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
11984,TI2_4,TI2_4_0009_vid_449917.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11986,TI2_4,TI2_4_0009_vid_476853.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
11988,TI2_4,TI2_4_0009_vid_485227.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
11990,TI2_4,TI2_4_0009_vid_490675.jpg,0,,,Yes,rhiyasharma,31:24.0,Validate
11992,TI2_4,TI2_4_0009_vid_506502.jpg,1,m,"(716, 166, 55, 291)",Yes,rhiyasharma,25:57.5,Train
11994,TI2_4,TI2_4_0009_vid_528645.jpg,1,m,"(399, 445, 181, 173)",Yes,rhiyasharma,06:23.1,Validate
11997,TI2_4,TI2_4_0009_vid_537944.jpg,2,m,"(1069, 354, 139, 165)",Yes,priya,38:40.5,Train
11998,TI2_4,TI2_4_0009_vid_537944.jpg,2,f,"(339, 774, 33, 120)",Yes,priya,38:40.5,Train
11999,TI2_4,TI2_4_0009_vid_577009.jpg,3,f,"(947, 321, 179, 79)",Yes,rhiyasharma,06:23.1,Train
12000,TI2_4,TI2_4_0009_vid_577009.jpg,3,u,"(1171, 362, 69, 74)",Yes,rhiyasharma,06:23.1,Train
12001,TI2_4,TI2_4_0009_vid_577009.jpg,3,u,"(1154, 708, 109, 38)",Yes,rhiyasharma,06:23.1,Train
12005,TI2_4,TI2_4_0009_vid_59113.jpg,1,f,"(854, 673, 108, 59)",Yes,rhiyasharma,25:57.5,Train
12007,TI2_4,TI2_4_0009_vid_60211.jpg,3,m,"(1027, 3, 77, 152)",Yes,rhiyasharma,06:23.1,Train
12008,TI2_4,TI2_4_0009_vid_60211.jpg,3,u,"(1157, 280, 64, 140)",Yes,rhiyasharma,06:23.1,Train
12009,TI2_4,TI2_4_0009_vid_60211.jpg,3,f,"(816, 733, 121, 87)",Yes,rhiyasharma,06:23.1,Train
12013,TI2_4,TI2_4_0009_vid_606967.jpg,2,f,"(348, 379, 141, 144)",Yes,rhiyasharma,31:24.0,Train
12014,TI2_4,TI2_4_0009_vid_606967.jpg,2,f,"(672, 766, 181, 99)",Yes,rhiyasharma,31:24.0,Train
12018,TI2_4,TI2_4_0009_vid_614610.jpg,1,u,"(206, 914, 107, 57)",Yes,priya,38:40.5,Validate
12019,TI2_4,TI2_4_0009_vid_631607.jpg,4,f,"(833, 339, 95, 171)",Yes,rhiyasharma,31:24.0,Train
12020,TI2_4,TI2_4_0009_vid_631607.jpg,4,f,"(1141, 542, 108, 55)",Yes,rhiyasharma,31:24.0,Train
12021,TI2_4,TI2_4_0009_vid_631607.jpg,4,f,"(783, 742, 88, 170)",Yes,rhiyasharma,31:24.0,Train
12022,TI2_4,TI2_4_0009_vid_631607.jpg,4,m,"(462, 793, 226, 120)",Yes,rhiyasharma,31:24.0,Train
12031,TI2_4,TI2_4_0009_vid_652749.jpg,4,m,"(1115, 7, 68, 178)",Yes,priya,38:40.5,Train
12032,TI2_4,TI2_4_0009_vid_652749.jpg,4,f,"(777, 174, 119, 89)",Yes,priya,38:40.5,Train
12033,TI2_4,TI2_4_0009_vid_652749.jpg,4,f,"(1024, 311, 64, 127)",Yes,priya,38:40.5,Train
12034,TI2_4,TI2_4_0009_vid_652749.jpg,4,f,"(1080, 691, 107, 44)",Yes,priya,38:40.5,Train
12035,TI2_4,TI2_4_0009_vid_697777.jpg,1,u,"(833, 0, 37, 82)",Yes,rhiyasharma,06:23.1,Train
12038,TI2_4,TI2_4_0009_vid_71134.jpg,2,m,"(738, 482, 116, 158)",Yes,priya,11:50.1,Train
12039,TI2_4,TI2_4_0009_vid_71134.jpg,2,f,"(1165, 464, 28, 129)",Yes,priya,11:50.1,Train
12041,TI2_4,TI2_4_0009_vid_713218.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12042,TI2_4,TI2_4_0009_vid_782433.jpg,1,f,"(977, 631, 37, 144)",Yes,rhiyasharma,31:24.0,Train
12044,TI2_4,TI2_4_0009_vid_814160.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12046,TI2_4,TI2_4_0009_vid_851619.jpg,1,m,"(469, 155, 44, 211)",Yes,rhiyasharma,06:23.1,Train
12049,TI2_4,TI2_4_0009_vid_865371.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12052,TI2_4,TI2_4_0009_vid_873546.jpg,2,m,"(887, 344, 64, 194)",Yes,priya,38:40.5,Train
12053,TI2_4,TI2_4_0009_vid_873546.jpg,2,f,"(1020, 898, 55, 70)",Yes,priya,38:40.5,Train
12054,TI2_4,TI2_4_0009_vid_885817.jpg,1,m,"(1018, 98, 53, 194)",Yes,rhiyasharma,25:57.5,Train
12057,TI2_4,TI2_4_0009_vid_97378.jpg,2,f,"(1069, 841, 97, 87)",Yes,priya,38:40.5,Train
12058,TI2_4,TI2_4_0009_vid_97378.jpg,2,f,"(1054, 415, 98, 61)",Yes,priya,38:40.5,Train
12059,TI2_4,TI2_4_0009_vid_975730.jpg,1,f,"(940, 888, 137, 82)",Yes,rhiyasharma,25:57.5,Train
12061,TI2_4,TI2_4_0009_vid_975857.jpg,1,f,"(991, 861, 144, 55)",Yes,rhiyasharma,05:19.3,Validate
12069,TI2_4,TI2_4_0010_vid_112138.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
12071,TI2_4,TI2_4_0010_vid_1300.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
12074,TI2_4,TI2_4_0010_vid_140746.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12076,TI2_4,TI2_4_0010_vid_148637.jpg,0,,,Yes,rhiyasharma,16:45.2,Validate
12078,TI2_4,TI2_4_0010_vid_170134.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12079,TI2_4,TI2_4_0010_vid_175990.jpg,0,,,Yes,rhiyasharma,05:19.3,Validate
12081,TI2_4,TI2_4_0010_vid_180830.jpg,1,m,"(281, 184, 112, 69)",Yes,rhiyasharma,31:24.0,Train
12083,TI2_4,TI2_4_0010_vid_181509.jpg,1,m,"(427, 0, 46, 145)",Yes,priya,11:50.1,Train
12086,TI2_4,TI2_4_0010_vid_181987.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12087,TI2_4,TI2_4_0010_vid_183416.jpg,1,u,"(983, 1, 119, 64)",Yes,rhiyasharma,25:57.5,Train
12089,TI2_4,TI2_4_0010_vid_189965.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12091,TI2_4,TI2_4_0010_vid_216530.jpg,0,,,Yes,rhiyasharma,31:24.0,Train
12093,TI2_4,TI2_4_0010_vid_219693.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12098,TI2_4,TI2_4_0010_vid_264378.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
12100,TI2_4,TI2_4_0010_vid_268258.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12103,TI2_4,TI2_4_0010_vid_312034.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12104,TI2_4,TI2_4_0010_vid_31435.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12106,TI2_4,TI2_4_0010_vid_321940.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12108,TI2_4,TI2_4_0010_vid_329776.jpg,0,,,Yes,rhiyasharma,06:23.1,Train
12110,TI2_4,TI2_4_0010_vid_387204.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12112,TI2_4,TI2_4_0010_vid_426402.jpg,1,m,"(975, 276, 137, 241)",Yes,rhiyasharma,31:24.0,Validate
12114,TI2_4,TI2_4_0010_vid_426691.jpg,1,m,"(504, 649, 102, 179)",Yes,priya,11:50.1,Train
12116,TI2_4,TI2_4_0010_vid_44992.jpg,0,,,Yes,rhiyasharma,05:19.3,Validate
12118,TI2_4,TI2_4_0010_vid_472912.jpg,1,m,"(1026, 471, 150, 206)",Yes,rhiyasharma,05:19.3,Train
12121,TI2_4,TI2_4_0010_vid_479735.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12122,TI2_4,TI2_4_0010_vid_507739.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12124,TI2_4,TI2_4_0010_vid_530528.jpg,1,u,"(1101, 228, 134, 176)",Yes,rhiyasharma,31:24.0,Train
12126,TI2_4,TI2_4_0010_vid_531157.jpg,0,,,Yes,rhiyasharma,31:24.0,Validate
12128,TI2_4,TI2_4_0010_vid_548723.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12130,TI2_4,TI2_4_0010_vid_556455.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12132,TI2_4,TI2_4_0010_vid_567788.jpg,1,f,"(221, 129, 126, 37)",Yes,priya,11:50.1,Train
12134,TI2_4,TI2_4_0010_vid_568460.jpg,0,,,Yes,rhiyasharma,25:57.5,Validate
12136,TI2_4,TI2_4_0010_vid_586337.jpg,1,f,"(1015, 693, 91, 112)",Yes,rhiyasharma,31:24.0,Train
12138,TI2_4,TI2_4_0010_vid_588478.jpg,1,f,"(414, 46, 149, 37)",Yes,rhiyasharma,06:23.1,Train
12140,TI2_4,TI2_4_0010_vid_595615.jpg,1,f,"(906, 284, 48, 105)",Yes,rhiyasharma,06:23.1,Train
12143,TI2_4,TI2_4_0010_vid_613469.jpg,2,u,"(982, 2, 48, 49)",Yes,priya,38:40.5,Train
12144,TI2_4,TI2_4_0010_vid_613469.jpg,2,f,"(1069, 367, 42, 133)",Yes,priya,38:40.5,Train
12145,TI2_4,TI2_4_0010_vid_614402.jpg,0,,,Yes,rhiyasharma,05:19.3,Validate
12147,TI2_4,TI2_4_0010_vid_631142.jpg,2,f,"(330, 119, 46, 104)",Yes,rhiyasharma,25:57.5,Train
12148,TI2_4,TI2_4_0010_vid_631142.jpg,2,f,"(842, 60, 58, 93)",Yes,rhiyasharma,25:57.5,Train
12153,TI2_4,TI2_4_0010_vid_688645.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12155,TI2_4,TI2_4_0010_vid_71160.jpg,1,f,"(608, 436, 76, 117)",Yes,rhiyasharma,06:23.1,Train
12157,TI2_4,TI2_4_0010_vid_722883.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12159,TI2_4,TI2_4_0010_vid_7290.jpg,0,,,Yes,rhiyasharma,25:57.5,Train
12161,TI2_4,TI2_4_0010_vid_740147.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12163,TI2_4,TI2_4_0010_vid_741240.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12166,TI2_4,TI2_4_0010_vid_76079.jpg,0,,,Yes,rhiyasharma,16:45.2,Train
12168,TI2_4,TI2_4_0010_vid_781536.jpg,1,u,"(221, 881, 72, 87)",Yes,priya,38:40.5,Train
12169,TI2_4,TI2_4_0010_vid_799266.jpg,0,,,Yes,rhiyasharma,05:19.3,Train
12171,TI2_4,TI2_4_0010_vid_87993.jpg,1,u,"(36, 0, 102, 80)",Yes,rhiyasharma,05:19.3,Train
0,TI3_3,TI3_3_0001_vid_1056178.jpg,3,f,"(1170, 318, 41, 83)",Yes,rhiyasharma,34:21.6,Train
1,TI3_3,TI3_3_0001_vid_1056178.jpg,3,m,"(1160, 463, 121, 72)",Yes,rhiyasharma,34:21.6,Train
2,TI3_3,TI3_3_0001_vid_1056178.jpg,3,f,"(1096, 894, 95, 68)",Yes,rhiyasharma,34:21.6,Train
0,TI3_3,TI3_3_0001_vid_1068360.jpg,2,f,"(304, 586, 71, 89)",Yes,rhiyasharma,04:19.9,Train
1,TI3_3,TI3_3_0001_vid_1068360.jpg,2,f,"(1097, 582, 46, 120)",Yes,rhiyasharma,04:19.9,Train
10,TI3_3,TI3_3_0001_vid_147303.jpg,1,f,"(1063, 886, 103, 84)",Yes,rhiyasharma,04:19.9,Train
12,TI3_3,TI3_3_0001_vid_178238.jpg,3,m,"(1130, 600, 113, 141)",Yes,rhiyasharma,43:18.7,Train
13,TI3_3,TI3_3_0001_vid_178238.jpg,3,f,"(1003, 601, 62, 104)",Yes,rhiyasharma,43:18.7,Train
14,TI3_3,TI3_3_0001_vid_178238.jpg,3,f,"(1102, 319, 134, 73)",Yes,rhiyasharma,43:18.7,Train
4,TI3_3,TI3_3_0001_vid_279365.jpg,2,f,"(354, 780, 64, 99)",Yes,rhiyasharma,55:54.7,Validate
5,TI3_3,TI3_3_0001_vid_279365.jpg,2,f,"(673, 449, 111, 101)",Yes,rhiyasharma,55:54.7,Validate
23,TI3_3,TI3_3_0001_vid_312418.jpg,1,f,"(893, 554, 52, 138)",Yes,rhiyasharma,27:36.7,Validate
24,TI3_3,TI3_3_0001_vid_371965.jpg,2,f,"(491, 915, 65, 54)",Yes,rhiyasharma,04:19.9,Train
25,TI3_3,TI3_3_0001_vid_371965.jpg,2,f,"(538, 225, 100, 58)",Yes,rhiyasharma,04:19.9,Train
28,TI3_3,TI3_3_0001_vid_385366.jpg,1,f,"(877, 680, 56, 93)",Yes,rhiyasharma,27:36.7,Validate
29,TI3_3,TI3_3_0001_vid_385668.jpg,1,f,"(848, 369, 27, 75)",Yes,rhiyasharma,04:19.9,Validate
31,TI3_3,TI3_3_0001_vid_387404.jpg,1,f,"(486, 832, 90, 87)",Yes,rhiyasharma,55:54.7,Validate
33,TI3_3,TI3_3_0001_vid_392350.jpg,2,f,"(888, 659, 102, 51)",Yes,rhiyasharma,43:18.7,Train
34,TI3_3,TI3_3_0001_vid_392350.jpg,2,f,"(1099, 744, 36, 144)",Yes,rhiyasharma,43:18.7,Train
37,TI3_3,TI3_3_0001_vid_429009.jpg,0,,,Yes,rhiyasharma,34:21.6,Validate
9,TI3_3,TI3_3_0001_vid_43784.jpg,1,f,"(263, 535, 147, 70)",Yes,rhiyasharma,27:36.7,Train
41,TI3_3,TI3_3_0001_vid_440409.jpg,2,f,"(478, 582, 51, 124)",Yes,rhiyasharma,43:18.7,Validate
42,TI3_3,TI3_3_0001_vid_440409.jpg,2,f,"(296, 226, 29, 121)",Yes,rhiyasharma,43:18.7,Validate
46,TI3_3,TI3_3_0001_vid_459286.jpg,2,f,"(1033, 875, 108, 72)",Yes,rhiyasharma,27:36.7,Train
47,TI3_3,TI3_3_0001_vid_459286.jpg,2,f,"(367, 876, 35, 75)",Yes,rhiyasharma,27:36.7,Train
48,TI3_3,TI3_3_0001_vid_471720.jpg,0,,,Yes,rhiyasharma,34:21.6,Validate
50,TI3_3,TI3_3_0001_vid_472594.jpg,0,,,Yes,rhiyasharma,34:21.6,Train
52,TI3_3,TI3_3_0001_vid_477366.jpg,1,f,"(877, 902, 135, 64)",Yes,rhiyasharma,04:19.9,Train
54,TI3_3,TI3_3_0001_vid_482602.jpg,4,f,"(1105, 302, 80, 22)",Yes,rhiyasharma,55:54.7,Validate
55,TI3_3,TI3_3_0001_vid_482602.jpg,4,f,"(1232, 340, 59, 103)",Yes,rhiyasharma,55:54.7,Validate
